,split,nspeakers,filename,session,ref_speaker,mix,audio_duration,brouhaha_speech_duration,brouhaha_speech_percentage,brouhaha_snr_mean,brouhaha_c50_mean
dev/1/S07_P17_104a_speech.wav,dev,1,S07_P17_104a_speech,S07,P17,104a_speech,4.61,3.949,0.8566160520607374,43.33639144897461,7.204897880554199
dev/1/S07_P17_105b_mix.wav,dev,1,S07_P17_105b_mix,S07,P17,105b_mix,4.93,4.624,0.9379310344827586,10.432802200317385,7.322438716888428
dev/1/S07_P17_105b_noise.wav,dev,1,S07_P17_105b_noise,S07,P17,105b_noise,4.93,0,0.0,5.2597832679748535,21.2497501373291
dev/1/S07_P17_105b_speech.wav,dev,1,S07_P17_105b_speech,S07,P17,105b_speech,4.93,4.708,0.9549695740365113,50.49386215209961,7.448052406311035
dev/1/S07_P17_106a_mix.wav,dev,1,S07_P17_106a_mix,S07,P17,106a_mix,8.35,6.261,0.7498203592814372,11.90725040435791,19.72289276123047
dev/1/S07_P17_106a_noise.wav,dev,1,S07_P17_106a_noise,S07,P17,106a_noise,8.35,0.338,0.04047904191616767,-0.6049551963806152,21.300031661987305
dev/1/S07_P17_106a_speech.wav,dev,1,S07_P17_106a_speech,S07,P17,106a_speech,8.35,6.2940000000000005,0.7537724550898205,37.93092346191406,17.457340240478516
dev/1/S07_P17_106b_mix.wav,dev,1,S07_P17_106b_mix,S07,P17,106b_mix,8.35,8.184,0.9801197604790419,17.069665908813477,12.387333869934082
dev/1/S07_P17_106b_noise.wav,dev,1,S07_P17_106b_noise,S07,P17,106b_noise,8.35,0.338,0.04047904191616767,-0.6049551963806152,21.300031661987305
dev/1/S07_P17_106b_speech.wav,dev,1,S07_P17_106b_speech,S07,P17,106b_speech,8.35,8.083,0.9680239520958085,50.843223571777344,10.458102226257324
dev/1/S07_P17_107b_mix.wav,dev,1,S07_P17_107b_mix,S07,P17,107b_mix,14.35,11.878999999999998,0.8278048780487803,15.456361770629885,7.245456695556641
dev/1/S07_P17_107b_noise.wav,dev,1,S07_P17_107b_noise,S07,P17,107b_noise,14.35,0,0.0,-1.211442232131958,24.710140228271484
dev/1/S07_P17_107b_speech.wav,dev,1,S07_P17_107b_speech,S07,P17,107b_speech,14.35,11.087,0.7726132404181185,45.810665130615234,7.6888909339904785
dev/1/S07_P17_108a_mix.wav,dev,1,S07_P17_108a_mix,S07,P17,108a_mix,8.01,4.455,0.5561797752808989,20.54061889648437,14.259273529052734
dev/1/S07_P17_108a_noise.wav,dev,1,S07_P17_108a_noise,S07,P17,108a_noise,8.01,0,0.0,-0.6006155014038086,20.819753646850582
dev/1/S07_P17_108a_speech.wav,dev,1,S07_P17_108a_speech,S07,P17,108a_speech,8.01,4.338,0.5415730337078652,51.39341354370117,15.22182559967041
dev/1/S07_P17_10b_mix.wav,dev,1,S07_P17_10b_mix,S07,P17,10b_mix,3.48,3.054,0.8775862068965516,15.537672996520996,23.48654556274414
dev/1/S07_P17_10b_noise.wav,dev,1,S07_P17_10b_noise,S07,P17,10b_noise,3.48,0,0.0,0.1538195461034774,7.556099414825439
dev/1/S07_P17_10b_speech.wav,dev,1,S07_P17_10b_speech,S07,P17,10b_speech,3.48,3.054,0.8775862068965516,47.26130294799805,24.721622467041016
dev/1/S07_P17_110b_mix.wav,dev,1,S07_P17_110b_mix,S07,P17,110b_mix,5.91,3.324,0.5624365482233502,13.438913345336914,8.624617576599121
dev/1/S07_P17_110b_noise.wav,dev,1,S07_P17_110b_noise,S07,P17,110b_noise,5.91,0,0.0,7.877319812774658,23.711793899536133
dev/1/S07_P17_110b_speech.wav,dev,1,S07_P17_110b_speech,S07,P17,110b_speech,5.91,3.308,0.5597292724196277,41.98115539550781,7.640567302703857
dev/1/S07_P17_111a_mix.wav,dev,1,S07_P17_111a_mix,S07,P17,111a_mix,3.52,3.122,0.8869318181818181,16.027530670166016,8.356644630432129
dev/1/S07_P17_111a_noise.wav,dev,1,S07_P17_111a_noise,S07,P17,111a_noise,3.52,1.958,0.55625,8.4238920211792,22.3151912689209
dev/1/S07_P17_111a_speech.wav,dev,1,S07_P17_111a_speech,S07,P17,111a_speech,3.52,3.088,0.8772727272727273,40.66655731201172,8.937149047851562
dev/1/S07_P17_111b_mix.wav,dev,1,S07_P17_111b_mix,S07,P17,111b_mix,3.52,2.919,0.8292613636363636,20.31646728515625,7.731799125671387
dev/1/S07_P17_111b_noise.wav,dev,1,S07_P17_111b_noise,S07,P17,111b_noise,3.52,1.958,0.55625,8.4238920211792,22.3151912689209
dev/1/S07_P17_111b_speech.wav,dev,1,S07_P17_111b_speech,S07,P17,111b_speech,3.52,2.903,0.8247159090909091,42.14264297485352,7.996049880981445
dev/1/S07_P17_112a_mix.wav,dev,1,S07_P17_112a_mix,S07,P17,112a_mix,3.45,3.392,0.9831884057971013,22.9631290435791,8.191373825073242
dev/1/S07_P17_112a_noise.wav,dev,1,S07_P17_112a_noise,S07,P17,112a_noise,3.45,0,0.0,3.990727663040161,26.40494537353516
dev/1/S07_P17_112a_speech.wav,dev,1,S07_P17_112a_speech,S07,P17,112a_speech,3.45,3.375,0.9782608695652173,46.79417037963867,8.042828559875488
dev/1/S07_P17_114b_mix.wav,dev,1,S07_P17_114b_mix,S07,P17,114b_mix,6.14,5.822,0.9482084690553747,27.02898979187012,18.41510009765625
dev/1/S07_P17_114b_noise.wav,dev,1,S07_P17_114b_noise,S07,P17,114b_noise,6.14,0,0.0,-0.0280537642538547,27.823549270629883
dev/1/S07_P17_114b_speech.wav,dev,1,S07_P17_114b_speech,S07,P17,114b_speech,6.14,5.906,0.9618892508143323,46.79277801513672,18.837478637695312
dev/1/S07_P17_115a_mix.wav,dev,1,S07_P17_115a_mix,S07,P17,115a_mix,4.38,3.898,0.8899543378995435,18.172021865844727,8.752429962158203
dev/1/S07_P17_115a_noise.wav,dev,1,S07_P17_115a_noise,S07,P17,115a_noise,4.38,0,0.0,7.960315704345703,20.110971450805664
dev/1/S07_P17_115a_speech.wav,dev,1,S07_P17_115a_speech,S07,P17,115a_speech,4.38,3.898,0.8899543378995435,44.09371948242188,8.902277946472168
dev/1/S07_P17_115b_mix.wav,dev,1,S07_P17_115b_mix,S07,P17,115b_mix,4.38,4.32,0.9863013698630138,38.79616165161133,6.620395660400391
dev/1/S07_P17_115b_noise.wav,dev,1,S07_P17_115b_noise,S07,P17,115b_noise,4.38,0,0.0,7.960315704345703,20.110971450805664
dev/1/S07_P17_115b_speech.wav,dev,1,S07_P17_115b_speech,S07,P17,115b_speech,4.38,4.32,0.9863013698630138,61.059349060058594,7.034207820892334
dev/1/S07_P17_116a_mix.wav,dev,1,S07_P17_116a_mix,S07,P17,116a_mix,12.14,10.513,0.8659802306425041,20.656965255737305,6.805691242218018
dev/1/S07_P17_116a_noise.wav,dev,1,S07_P17_116a_noise,S07,P17,116a_noise,12.14,0,0.0,4.981279373168945,31.587038040161133
dev/1/S07_P17_116a_speech.wav,dev,1,S07_P17_116a_speech,S07,P17,116a_speech,12.14,10.766,0.886820428336079,42.45210647583008,6.905805587768555
dev/1/S07_P17_116b_mix.wav,dev,1,S07_P17_116b_mix,S07,P17,116b_mix,12.14,10.935,0.9007413509060955,18.37873077392578,21.767587661743164
dev/1/S07_P17_116b_noise.wav,dev,1,S07_P17_116b_noise,S07,P17,116b_noise,12.14,0,0.0,4.981279373168945,31.587038040161133
dev/1/S07_P17_116b_speech.wav,dev,1,S07_P17_116b_speech,S07,P17,116b_speech,12.14,10.902000000000001,0.8980230642504119,49.64287185668945,27.656782150268555
dev/1/S07_P17_117a_mix.wav,dev,1,S07_P17_117a_mix,S07,P17,117a_mix,8.96,8.505,0.94921875,16.742521286010742,14.149056434631348
dev/1/S07_P17_117a_noise.wav,dev,1,S07_P17_117a_noise,S07,P17,117a_noise,8.96,0,0.0,-2.16231369972229,20.25309944152832
dev/1/S07_P17_117a_speech.wav,dev,1,S07_P17_117a_speech,S07,P17,117a_speech,8.96,8.319,0.9284598214285714,47.712928771972656,14.131903648376465
dev/1/S07_P17_117b_mix.wav,dev,1,S07_P17_117b_mix,S07,P17,117b_mix,8.96,8.336,0.9303571428571428,12.546856880187988,12.41610336303711
dev/1/S07_P17_117b_noise.wav,dev,1,S07_P17_117b_noise,S07,P17,117b_noise,8.96,0,0.0,-2.16231369972229,20.25309944152832
dev/1/S07_P17_117b_speech.wav,dev,1,S07_P17_117b_speech,S07,P17,117b_speech,8.96,8.505,0.94921875,37.927581787109375,11.554441452026367
dev/1/S07_P17_118a_mix.wav,dev,1,S07_P17_118a_mix,S07,P17,118a_mix,5.82,3.544,0.60893470790378,18.18021583557129,15.778997421264648
dev/1/S07_P17_118a_noise.wav,dev,1,S07_P17_118a_noise,S07,P17,118a_noise,5.82,0,0.0,0.565954864025116,24.30290985107422
dev/1/S07_P17_118a_speech.wav,dev,1,S07_P17_118a_speech,S07,P17,118a_speech,5.82,3.527,0.6060137457044673,58.54568862915039,15.674883842468262
dev/1/S07_P17_119a_mix.wav,dev,1,S07_P17_119a_mix,S07,P17,119a_mix,3.0,2.835,0.945,10.725767135620115,13.876595497131348
dev/1/S07_P17_119a_noise.wav,dev,1,S07_P17_119a_noise,S07,P17,119a_noise,3.0,0,0.0,1.7783167362213137,28.71500968933105
dev/1/S07_P17_119a_speech.wav,dev,1,S07_P17_119a_speech,S07,P17,119a_speech,3.0,2.886,0.9620000000000001,36.55678176879883,18.2286376953125
dev/1/S07_P17_11a_mix.wav,dev,1,S07_P17_11a_mix,S07,P17,11a_mix,3.93,3.527,0.8974554707379134,15.44040298461914,7.864804744720459
dev/1/S07_P17_11a_noise.wav,dev,1,S07_P17_11a_noise,S07,P17,11a_noise,3.93,0.371,0.09440203562340967,6.451512336730957,9.41982650756836
dev/1/S07_P17_11a_speech.wav,dev,1,S07_P17_11a_speech,S07,P17,11a_speech,3.93,3.038,0.7730279898218829,54.05118942260742,5.992335319519043
dev/1/S07_P17_11b_mix.wav,dev,1,S07_P17_11b_mix,S07,P17,11b_mix,3.93,3.544,0.9017811704834605,11.367965698242188,19.931198120117188
dev/1/S07_P17_11b_noise.wav,dev,1,S07_P17_11b_noise,S07,P17,11b_noise,3.93,0.371,0.09440203562340967,6.451512336730957,9.41982650756836
dev/1/S07_P17_11b_speech.wav,dev,1,S07_P17_11b_speech,S07,P17,11b_speech,3.93,3.291,0.8374045801526717,42.88502502441406,21.350011825561523
dev/1/S07_P17_120a_mix.wav,dev,1,S07_P17_120a_mix,S07,P17,120a_mix,3.34,3.071,0.9194610778443114,22.316749572753903,8.109336853027344
dev/1/S07_P17_120a_noise.wav,dev,1,S07_P17_120a_noise,S07,P17,120a_noise,3.34,0,0.0,2.141817092895508,29.158246994018555
dev/1/S07_P17_120a_speech.wav,dev,1,S07_P17_120a_speech,S07,P17,120a_speech,3.34,3.105,0.9296407185628743,35.873626708984375,8.320709228515625
dev/1/S07_P17_120b_mix.wav,dev,1,S07_P17_120b_mix,S07,P17,120b_mix,3.34,2.767,0.828443113772455,3.7447330951690674,21.59469223022461
dev/1/S07_P17_120b_noise.wav,dev,1,S07_P17_120b_noise,S07,P17,120b_noise,3.34,0,0.0,2.141817092895508,29.158246994018555
dev/1/S07_P17_120b_speech.wav,dev,1,S07_P17_120b_speech,S07,P17,120b_speech,3.34,2.649,0.7931137724550898,40.84175491333008,27.03030014038086
dev/1/S07_P17_121b_mix.wav,dev,1,S07_P17_121b_mix,S07,P17,121b_mix,3.66,3.324,0.9081967213114753,3.4682693481445312,16.33623695373535
dev/1/S07_P17_121b_noise.wav,dev,1,S07_P17_121b_noise,S07,P17,121b_noise,3.66,0,0.0,2.734981060028076,24.946998596191406
dev/1/S07_P17_121b_speech.wav,dev,1,S07_P17_121b_speech,S07,P17,121b_speech,3.66,3.24,0.8852459016393442,48.39795684814453,14.006842613220217
dev/1/S07_P17_122a_mix.wav,dev,1,S07_P17_122a_mix,S07,P17,122a_mix,4.44,4.354,0.9806306306306306,17.091171264648438,9.42040729522705
dev/1/S07_P17_122a_noise.wav,dev,1,S07_P17_122a_noise,S07,P17,122a_noise,4.44,0,0.0,7.531966209411621,17.251495361328125
dev/1/S07_P17_122a_speech.wav,dev,1,S07_P17_122a_speech,S07,P17,122a_speech,4.44,4.269,0.9614864864864864,51.39231872558594,9.555764198303224
dev/1/S07_P17_122b_mix.wav,dev,1,S07_P17_122b_mix,S07,P17,122b_mix,4.44,4.388,0.9882882882882882,22.481948852539062,18.04791641235352
dev/1/S07_P17_122b_noise.wav,dev,1,S07_P17_122b_noise,S07,P17,122b_noise,4.44,0,0.0,7.531966209411621,17.251495361328125
dev/1/S07_P17_122b_speech.wav,dev,1,S07_P17_122b_speech,S07,P17,122b_speech,4.44,4.32,0.9729729729729729,41.47483825683594,18.29092025756836
dev/1/S07_P17_123a_mix.wav,dev,1,S07_P17_123a_mix,S07,P17,123a_mix,12.26,11.357,0.9263458401305057,23.50514793395996,18.671995162963867
dev/1/S07_P17_123a_noise.wav,dev,1,S07_P17_123a_noise,S07,P17,123a_noise,12.26,0,0.0,2.764474391937256,10.303359031677246
dev/1/S07_P17_123a_speech.wav,dev,1,S07_P17_123a_speech,S07,P17,123a_speech,12.26,11.34,0.9249592169657422,44.57422256469727,27.41468620300293
dev/1/S07_P17_123b_mix.wav,dev,1,S07_P17_123b_mix,S07,P17,123b_mix,12.26,8.302,0.6771615008156606,31.500919342041016,12.234667778015137
dev/1/S07_P17_123b_noise.wav,dev,1,S07_P17_123b_noise,S07,P17,123b_noise,12.26,0,0.0,2.764474391937256,10.303359031677246
dev/1/S07_P17_123b_speech.wav,dev,1,S07_P17_123b_speech,S07,P17,123b_speech,12.26,8.285,0.6757748776508973,50.40234756469727,12.406526565551758
dev/1/S07_P17_124a_mix.wav,dev,1,S07_P17_124a_mix,S07,P17,124a_mix,3.47,3.341,0.9628242074927954,20.1937198638916,15.609786987304688
dev/1/S07_P17_124a_noise.wav,dev,1,S07_P17_124a_noise,S07,P17,124a_noise,3.47,0,0.0,4.964127063751221,26.29149436950684
dev/1/S07_P17_124a_speech.wav,dev,1,S07_P17_124a_speech,S07,P17,124a_speech,3.47,3.173,0.9144092219020172,40.656700134277344,15.339168548583984
dev/1/S07_P17_124b_mix.wav,dev,1,S07_P17_124b_mix,S07,P17,124b_mix,3.47,3.1390000000000002,0.9046109510086455,6.423705577850342,13.601889610290527
dev/1/S07_P17_124b_noise.wav,dev,1,S07_P17_124b_noise,S07,P17,124b_noise,3.47,0,0.0,4.964127063751221,26.29149436950684
dev/1/S07_P17_124b_speech.wav,dev,1,S07_P17_124b_speech,S07,P17,124b_speech,3.47,3.358,0.9677233429394813,31.66241836547852,10.702302932739258
dev/1/S07_P17_125a_mix.wav,dev,1,S07_P17_125a_mix,S07,P17,125a_mix,10.72,8.690999999999999,0.8107276119402984,25.83258056640625,8.364365577697754
dev/1/S07_P17_125a_noise.wav,dev,1,S07_P17_125a_noise,S07,P17,125a_noise,10.72,0,0.0,0.3097859919071197,20.92267608642578
dev/1/S07_P17_125a_speech.wav,dev,1,S07_P17_125a_speech,S07,P17,125a_speech,10.72,7.5600000000000005,0.7052238805970149,54.5179443359375,7.935838222503662
dev/1/S07_P17_126b_mix.wav,dev,1,S07_P17_126b_mix,S07,P17,126b_mix,3.41,3.291,0.9651026392961877,38.86940383911133,26.167762756347656
dev/1/S07_P17_126b_noise.wav,dev,1,S07_P17_126b_noise,S07,P17,126b_noise,3.41,0.658,0.19296187683284458,13.804766654968262,37.919918060302734
dev/1/S07_P17_126b_speech.wav,dev,1,S07_P17_126b_speech,S07,P17,126b_speech,3.41,3.291,0.9651026392961877,55.55413055419922,26.718181610107425
dev/1/S07_P17_127a_mix.wav,dev,1,S07_P17_127a_mix,S07,P17,127a_mix,5.27,5.079,0.9637571157495256,19.9692497253418,17.53839874267578
dev/1/S07_P17_127a_noise.wav,dev,1,S07_P17_127a_noise,S07,P17,127a_noise,5.27,0,0.0,1.3532878160476685,17.808290481567383
dev/1/S07_P17_127a_speech.wav,dev,1,S07_P17_127a_speech,S07,P17,127a_speech,5.27,5.164,0.9798861480075901,46.473899841308594,21.32038688659668
dev/1/S07_P17_127b_mix.wav,dev,1,S07_P17_127b_mix,S07,P17,127b_mix,5.27,5.181,0.9831119544592031,16.149520874023438,9.76034164428711
dev/1/S07_P17_127b_noise.wav,dev,1,S07_P17_127b_noise,S07,P17,127b_noise,5.27,0,0.0,1.3532878160476685,17.808290481567383
dev/1/S07_P17_127b_speech.wav,dev,1,S07_P17_127b_speech,S07,P17,127b_speech,5.27,5.197,0.9861480075901329,51.3430061340332,8.357877731323242
dev/1/S07_P17_128a_mix.wav,dev,1,S07_P17_128a_mix,S07,P17,128a_mix,6.37,6.008,0.9431711145996861,17.356727600097656,11.64658260345459
dev/1/S07_P17_128a_noise.wav,dev,1,S07_P17_128a_noise,S07,P17,128a_noise,6.37,0,0.0,3.276137113571167,25.46064567565918
dev/1/S07_P17_128a_speech.wav,dev,1,S07_P17_128a_speech,S07,P17,128a_speech,6.37,6.041,0.9483516483516484,36.72893905639648,10.63751983642578
dev/1/S07_P17_128b_mix.wav,dev,1,S07_P17_128b_mix,S07,P17,128b_mix,6.37,6.311,0.9907378335949765,12.919929504394531,5.598015785217285
dev/1/S07_P17_128b_noise.wav,dev,1,S07_P17_128b_noise,S07,P17,128b_noise,6.37,0,0.0,3.276137113571167,25.46064567565918
dev/1/S07_P17_128b_speech.wav,dev,1,S07_P17_128b_speech,S07,P17,128b_speech,6.37,6.143,0.9643642072213501,40.64149475097656,4.919678211212158
dev/1/S07_P17_129a_mix.wav,dev,1,S07_P17_129a_mix,S07,P17,129a_mix,3.3,2.076,0.6290909090909091,21.454132080078125,13.577718734741213
dev/1/S07_P17_129a_noise.wav,dev,1,S07_P17_129a_noise,S07,P17,129a_noise,3.3,0,0.0,2.745948314666748,25.602033615112305
dev/1/S07_P17_129a_speech.wav,dev,1,S07_P17_129a_speech,S07,P17,129a_speech,3.3,2.025,0.6136363636363636,44.516395568847656,12.11100959777832
dev/1/S07_P17_129b_mix.wav,dev,1,S07_P17_129b_mix,S07,P17,129b_mix,3.3,2.413,0.7312121212121212,12.093428611755373,10.144113540649414
dev/1/S07_P17_129b_noise.wav,dev,1,S07_P17_129b_noise,S07,P17,129b_noise,3.3,0,0.0,2.745948314666748,25.602033615112305
dev/1/S07_P17_129b_speech.wav,dev,1,S07_P17_129b_speech,S07,P17,129b_speech,3.3,2.498,0.7569696969696971,62.500606536865234,7.8135576248168945
dev/1/S07_P17_12a_mix.wav,dev,1,S07_P17_12a_mix,S07,P17,12a_mix,3.08,2.599,0.8438311688311688,17.7835636138916,13.148313522338867
dev/1/S07_P17_12a_noise.wav,dev,1,S07_P17_12a_noise,S07,P17,12a_noise,3.08,0,0.0,5.09879207611084,29.1259765625
dev/1/S07_P17_12a_speech.wav,dev,1,S07_P17_12a_speech,S07,P17,12a_speech,3.08,2.649,0.8600649350649351,17.79530906677246,13.127084732055664
dev/1/S07_P17_131a_mix.wav,dev,1,S07_P17_131a_mix,S07,P17,131a_mix,4.46,4.303,0.9647982062780269,26.70646476745605,27.576831817626957
dev/1/S07_P17_131a_noise.wav,dev,1,S07_P17_131a_noise,S07,P17,131a_noise,4.46,0,0.0,5.90574312210083,22.869922637939453
dev/1/S07_P17_131a_speech.wav,dev,1,S07_P17_131a_speech,S07,P17,131a_speech,4.46,4.404,0.9874439461883407,60.54256057739258,22.01256561279297
dev/1/S07_P17_132a_mix.wav,dev,1,S07_P17_132a_mix,S07,P17,132a_mix,6.25,6.193,0.99088,26.82442855834961,6.816752910614014
dev/1/S07_P17_132a_noise.wav,dev,1,S07_P17_132a_noise,S07,P17,132a_noise,6.25,0,0.0,4.449848651885986,23.51321220397949
dev/1/S07_P17_132a_speech.wav,dev,1,S07_P17_132a_speech,S07,P17,132a_speech,6.25,6.193,0.99088,33.10904312133789,6.687065601348877
dev/1/S07_P17_133b_mix.wav,dev,1,S07_P17_133b_mix,S07,P17,133b_mix,11.06,9.804,0.8864376130198914,19.72625541687012,10.218384742736816
dev/1/S07_P17_133b_noise.wav,dev,1,S07_P17_133b_noise,S07,P17,133b_noise,11.06,0.54,0.048824593128390596,2.0300981998443604,27.135921478271484
dev/1/S07_P17_133b_speech.wav,dev,1,S07_P17_133b_speech,S07,P17,133b_speech,11.06,9.957,0.9002712477396022,52.82768249511719,10.060385704040527
dev/1/S07_P17_135b_mix.wav,dev,1,S07_P17_135b_mix,S07,P17,135b_mix,4.69,4.151,0.8850746268656715,21.60386848449707,7.95759916305542
dev/1/S07_P17_135b_noise.wav,dev,1,S07_P17_135b_noise,S07,P17,135b_noise,4.69,0,0.0,10.012423515319824,31.35246467590332
dev/1/S07_P17_135b_speech.wav,dev,1,S07_P17_135b_speech,S07,P17,135b_speech,4.69,4.117,0.8778251599147121,55.45514297485352,7.086104869842529
dev/1/S07_P17_138b_mix.wav,dev,1,S07_P17_138b_mix,S07,P17,138b_mix,7.99,7.931,0.9926157697121402,12.757816314697266,9.564435005187988
dev/1/S07_P17_138b_noise.wav,dev,1,S07_P17_138b_noise,S07,P17,138b_noise,7.99,0,0.0,7.109106063842773,18.029203414916992
dev/1/S07_P17_138b_speech.wav,dev,1,S07_P17_138b_speech,S07,P17,138b_speech,7.99,7.931,0.9926157697121402,41.33572006225586,9.91305923461914
dev/1/S07_P17_139a_mix.wav,dev,1,S07_P17_139a_mix,S07,P17,139a_mix,13.56,11.897,0.8773598820058996,20.433298110961918,8.163681030273438
dev/1/S07_P17_139a_noise.wav,dev,1,S07_P17_139a_noise,S07,P17,139a_noise,13.56,1.114,0.08215339233038349,5.347263336181641,33.7920036315918
dev/1/S07_P17_139a_speech.wav,dev,1,S07_P17_139a_speech,S07,P17,139a_speech,13.56,11.963999999999999,0.8823008849557521,58.08872222900391,8.131834983825684
dev/1/S07_P17_139b_mix.wav,dev,1,S07_P17_139b_mix,S07,P17,139b_mix,13.56,10.496,0.7740412979351032,11.36667251586914,33.096492767333984
dev/1/S07_P17_139b_noise.wav,dev,1,S07_P17_139b_noise,S07,P17,139b_noise,13.56,1.114,0.08215339233038349,5.347263336181641,33.7920036315918
dev/1/S07_P17_139b_speech.wav,dev,1,S07_P17_139b_speech,S07,P17,139b_speech,13.56,11.39,0.8399705014749262,53.94113540649414,36.976844787597656
dev/1/S07_P17_13b_mix.wav,dev,1,S07_P17_13b_mix,S07,P17,13b_mix,3.72,3.223,0.8663978494623655,12.899179458618164,13.91048526763916
dev/1/S07_P17_13b_noise.wav,dev,1,S07_P17_13b_noise,S07,P17,13b_noise,3.72,0,0.0,2.8617279529571533,17.21099853515625
dev/1/S07_P17_13b_speech.wav,dev,1,S07_P17_13b_speech,S07,P17,13b_speech,3.72,3.24,0.8709677419354839,55.45541000366211,12.60960578918457
dev/1/S07_P17_142b_mix.wav,dev,1,S07_P17_142b_mix,S07,P17,142b_mix,3.85,3.729,0.9685714285714285,17.950368881225586,9.031360626220703
dev/1/S07_P17_142b_noise.wav,dev,1,S07_P17_142b_noise,S07,P17,142b_noise,3.85,0,0.0,0.9700855016708374,23.435415267944336
dev/1/S07_P17_142b_speech.wav,dev,1,S07_P17_142b_speech,S07,P17,142b_speech,3.85,3.544,0.9205194805194805,32.288169860839844,8.628355026245117
dev/1/S07_P17_144b_mix.wav,dev,1,S07_P17_144b_mix,S07,P17,144b_mix,3.41,3.105,0.9105571847507331,16.610443115234375,10.274092674255373
dev/1/S07_P17_144b_noise.wav,dev,1,S07_P17_144b_noise,S07,P17,144b_noise,3.41,0.27,0.07917888563049853,-1.341543436050415,14.950024604797363
dev/1/S07_P17_144b_speech.wav,dev,1,S07_P17_144b_speech,S07,P17,144b_speech,3.41,3.156,0.9255131964809384,45.75167465209961,9.399084091186523
dev/1/S07_P17_145b_mix.wav,dev,1,S07_P17_145b_mix,S07,P17,145b_mix,3.18,3.122,0.9817610062893081,13.091737747192385,32.61703872680664
dev/1/S07_P17_145b_noise.wav,dev,1,S07_P17_145b_noise,S07,P17,145b_noise,3.18,0,0.0,3.98141098022461,22.428695678710938
dev/1/S07_P17_145b_speech.wav,dev,1,S07_P17_145b_speech,S07,P17,145b_speech,3.18,2.835,0.8915094339622641,40.57426452636719,23.848434448242188
dev/1/S07_P17_146a_mix.wav,dev,1,S07_P17_146a_mix,S07,P17,146a_mix,3.4,3.122,0.918235294117647,8.268964767456055,23.60908889770508
dev/1/S07_P17_146a_noise.wav,dev,1,S07_P17_146a_noise,S07,P17,146a_noise,3.4,0,0.0,-1.4974948167800903,18.93987464904785
dev/1/S07_P17_146a_speech.wav,dev,1,S07_P17_146a_speech,S07,P17,146a_speech,3.4,2.801,0.8238235294117647,36.07099914550781,20.543790817260746
dev/1/S07_P17_146b_mix.wav,dev,1,S07_P17_146b_mix,S07,P17,146b_mix,3.4,3.324,0.9776470588235294,10.007673263549805,9.364130973815918
dev/1/S07_P17_146b_noise.wav,dev,1,S07_P17_146b_noise,S07,P17,146b_noise,3.4,0,0.0,-1.4974948167800903,18.93987464904785
dev/1/S07_P17_146b_speech.wav,dev,1,S07_P17_146b_speech,S07,P17,146b_speech,3.4,3.223,0.9479411764705882,43.09620666503906,10.6395263671875
dev/1/S07_P17_147a_mix.wav,dev,1,S07_P17_147a_mix,S07,P17,147a_mix,4.11,3.628,0.8827250608272506,22.25946807861328,20.76980781555176
dev/1/S07_P17_147a_noise.wav,dev,1,S07_P17_147a_noise,S07,P17,147a_noise,4.11,0,0.0,7.245616912841797,22.249238967895508
dev/1/S07_P17_147a_speech.wav,dev,1,S07_P17_147a_speech,S07,P17,147a_speech,4.11,3.476,0.8457420924574208,45.38069534301758,21.252235412597656
dev/1/S07_P17_147b_mix.wav,dev,1,S07_P17_147b_mix,S07,P17,147b_mix,4.11,3.864,0.9401459854014598,26.35549736022949,30.247961044311523
dev/1/S07_P17_147b_noise.wav,dev,1,S07_P17_147b_noise,S07,P17,147b_noise,4.11,0,0.0,7.245616912841797,22.249238967895508
dev/1/S07_P17_147b_speech.wav,dev,1,S07_P17_147b_speech,S07,P17,147b_speech,4.11,3.594,0.8744525547445254,62.94588088989258,24.285335540771484
dev/1/S07_P17_14a_mix.wav,dev,1,S07_P17_14a_mix,S07,P17,14a_mix,6.49,6.126,0.9439137134052389,4.7731451988220215,16.984954833984375
dev/1/S07_P17_14a_noise.wav,dev,1,S07_P17_14a_noise,S07,P17,14a_noise,6.49,0,0.0,-0.1577625125646591,9.774399757385254
dev/1/S07_P17_14a_speech.wav,dev,1,S07_P17_14a_speech,S07,P17,14a_speech,6.49,5.991,0.9231124807395993,56.28812026977539,16.607799530029297
dev/1/S07_P17_15b_mix.wav,dev,1,S07_P17_15b_mix,S07,P17,15b_mix,4.52,2.143,0.4741150442477876,10.81968879699707,20.014711380004883
dev/1/S07_P17_15b_noise.wav,dev,1,S07_P17_15b_noise,S07,P17,15b_noise,4.52,0,0.0,-2.1958818435668945,21.20081901550293
dev/1/S07_P17_15b_speech.wav,dev,1,S07_P17_15b_speech,S07,P17,15b_speech,4.52,2.531,0.5599557522123895,59.1904182434082,21.304765701293945
dev/1/S07_P17_16a_mix.wav,dev,1,S07_P17_16a_mix,S07,P17,16a_mix,9.39,8.792,0.936315228966986,22.04986953735352,11.024322509765623
dev/1/S07_P17_16a_noise.wav,dev,1,S07_P17_16a_noise,S07,P17,16a_noise,9.39,0,0.0,0.9786865711212158,18.894779205322266
